InvoiceNo,InvoiceDate,CustomerID,Quantity,UnitPrice
203483,2022-01-10,10362,5,36.25
202944,2022-10-11,10186,1,54.65
207210,2022-05-06,10144,6,33.12
207653,2022-05-14,10072,7,13.88
208787,2022-06-04,10129,1,27.68
201986,2022-09-05,10364,9,29.97
201074,2022-05-20,10261,7,48.01
204305,2022-11-14,10003,1,11.76
203007,2022-06-25,10449,3,33.8
200969,2022-11-19,10388,5,42.81
208772,2022-06-23,10104,4,23.79
202824,2022-03-15,10483,2,34.37
201211,2022-12-17,10224,1,24.2
200229,2022-05-23,10320,4,22.99
204284,2022-10-19,10362,7,27.0
203185,2022-04-22,10354,4,23.21
200501,2022-07-25,10491,9,46.61
200048,2022-05-11,10473,8,22.93
203566,2022-04-20,10010,8,21.08
203055,2022-03-08,10405,5,80.16
208880,2022-03-27,10384,1,53.54
200386,2022-10-02,10302,9,13.06
200969,2022-08-15,10231,2,22.59
209197,2022-11-21,10219,6,37.38
205820,2022-01-10,10411,10,38.93
203052,2022-12-21,10066,5,15.72
207397,2022-10-15,10425,10,59.1
202302,2022-04-22,10112,8,50.03
202283,2022-01-24,10013,3,42.14
209799,2022-10-18,10393,6,65.26
204366,2022-12-05,10500,6,41.52
200122,2022-11-22,10420,10,41.44
206799,2022-06-17,10086,3,72.16
209472,2022-04-19,10234,7,57.43
203727,2022-07-09,10090,4,21.74
208450,2022-12-21,10314,5,45.45
209139,2022-07-15,10054,9,23.76
204958,2022-02-02,10012,6,42.61
200524,2022-07-24,10209,10,42.03
209079,2022-11-08,10462,4,16.58
208399,2022-07-01,10014,8,31.16
200148,2022-05-27,10121,9,37.81
208001,2022-09-25,10418,10,26.63
200437,2022-01-11,10437,5,38.76
203749,2022-03-11,10377,2,49.55
208186,2022-09-13,10020,6,32.61
204453,2022-08-07,10075,8,37.05
205336,2022-10-24,10400,5,66.14
204551,2022-12-28,10243,1,41.96
202823,2022-09-16,10223,8,36.61
205728,2022-01-03,10070,9,20.51
208677,2022-03-25,10312,1,46.32
208391,2022-06-05,10211,8,39.06
201982,2022-05-31,10101,10,62.92
206996,2022-06-25,10186,2,33.9
209663,2022-07-14,10132,4,13.35
202311,2022-04-17,10111,2,14.15
207225,2022-05-14,10381,2,47.84
209713,2022-10-03,10132,10,24.9
200604,2022-12-18,10020,3,41.2
208175,2022-06-04,10394,8,35.06
205785,2022-10-04,10024,4,30.47
209609,2022-08-24,10227,7,31.56
204597,2022-08-28,10154,10,21.48
207759,2022-01-13,10293,3,32.86
207532,2022-12-08,10230,10,24.72
208740,2022-02-04,10469,3,27.49
200838,2022-02-16,10310,2,28.17
203815,2022-08-02,10488,6,29.57
200847,2022-05-26,10359,6,52.51
204709,2022-06-08,10405,1,31.03
204507,2022-05-05,10202,7,55.25
206575,2022-04-20,10038,4,71.44
204773,2022-02-06,10430,3,50.78
204468,2022-10-04,10260,8,43.26
205192,2022-01-14,10188,2,38.99
203320,2022-12-13,10057,9,51.04
204698,2022-08-20,10429,8,34.63
204311,2022-11-12,10020,8,54.18
203673,2022-05-04,10273,3,45.02
201564,2022-10-06,10119,4,27.66
201840,2022-04-21,10071,2,51.83
206058,2022-05-04,10004,2,34.67
207131,2022-01-30,10221,4,31.4
200726,2022-04-25,10014,6,26.1
209436,2022-03-31,10003,5,35.98
206697,2022-07-31,10216,1,54.5
209257,2022-02-07,10229,10,51.65
200282,2022-03-24,10336,1,39.52
201081,2022-01-27,10186,6,44.69
203885,2022-08-05,10055,3,62.54
202881,2022-12-26,10500,3,30.72
202970,2022-08-03,10388,7,18.96
209344,2022-08-09,10376,1,63.47
206985,2022-01-15,10254,1,25.41
200947,2022-09-16,10024,10,23.45
204760,2022-09-23,10162,3,13.49
209909,2022-04-30,10158,8,44.06
200066,2022-05-08,10082,1,14.72
208828,2022-07-30,10403,10,22.76
208505,2022-01-11,10159,4,44.44
200564,2022-06-25,10188,9,47.51
209793,2022-05-13,10060,4,23.91
209017,2022-11-21,10403,10,30.97
203670,2022-11-16,10305,8,21.41
209217,2022-01-14,10319,7,25.17
202251,2022-02-19,10366,3,37.83
200804,2022-03-13,10211,7,25.77
204631,2022-03-10,10406,7,29.31
209583,2022-01-16,10152,10,15.92
201235,2022-11-30,10109,3,58.35
206720,2022-12-23,10076,2,42.74
206906,2022-02-25,10030,9,49.23
206016,2022-04-15,10314,1,63.13
203549,2022-05-12,10486,7,21.92
207938,2022-02-17,10117,4,27.68
204141,2022-09-05,10415,2,12.84
206966,2022-09-30,10356,2,159.21
209546,2022-04-21,10192,8,30.73
205335,2022-11-22,10019,7,55.67
205077,2022-12-02,10432,7,17.83
205611,2022-12-15,10173,5,54.5
208089,2022-02-07,10228,10,83.83
202892,2022-12-23,10350,8,32.13
205577,2022-08-28,10183,2,19.98
203618,2022-11-14,10113,2,30.9
201559,2022-05-01,10183,5,10.88
206683,2022-02-17,10481,1,32.49
201507,2022-01-10,10146,6,49.92
202063,2022-08-21,10319,4,32.53
203642,2022-02-05,10116,6,28.73
202000,2022-01-04,10113,7,43.11
201294,2022-02-13,10251,3,44.79
204065,2022-02-25,10476,8,14.44
208014,2022-02-11,10251,7,34.62
209945,2022-09-12,10303,1,111.94
201603,2022-08-16,10459,6,16.99
201322,2022-04-24,10313,7,31.73
205956,2022-08-25,10118,4,87.43
202441,2022-06-23,10301,2,57.52
201098,2022-09-12,10161,10,25.62
205073,2022-10-04,10401,9,36.71
209697,2022-12-01,10198,7,33.08
209318,2022-03-10,10260,1,22.78
208488,2022-11-22,10148,8,31.91
203787,2022-08-18,10240,3,28.79
202096,2022-03-08,10047,4,35.04
202208,2022-10-31,10475,5,22.78
205988,2022-02-05,10399,1,17.49
200175,2022-06-08,10198,6,32.44
207169,2022-05-29,10047,10,78.07
206014,2022-01-27,10078,6,34.5
201667,2022-03-13,10124,2,28.06
208867,2022-09-05,10075,10,48.28
201823,2022-04-11,10359,6,30.6
205147,2022-07-09,10137,8,84.27
201356,2022-04-06,10090,6,33.05
203072,2022-10-09,10400,4,47.0
203259,2022-11-18,10325,4,22.71
206199,2022-10-05,10500,9,42.59
200546,2022-01-17,10061,6,38.0
205231,2022-09-20,10138,8,32.19
207965,2022-04-17,10050,8,25.77
202083,2022-03-09,10259,7,24.07
202040,2022-05-08,10461,3,38.14
204534,2022-10-20,10107,10,45.35
201752,2022-10-21,10113,1,31.08
209807,2022-04-06,10350,5,38.23
201849,2022-01-01,10254,10,32.49
202642,2022-10-25,10118,10,34.79
201600,2022-06-29,10493,2,29.96
204402,2022-06-30,10198,10,33.41
203799,2022-08-23,10337,2,127.62
200618,2022-11-15,10365,7,38.7
201132,2022-12-03,10051,3,45.73
205491,2022-01-08,10245,8,41.22
205795,2022-01-27,10403,9,29.04
207633,2022-11-04,10426,8,63.24
201487,2022-05-26,10035,6,28.63
207848,2022-04-01,10302,5,56.12
205009,2022-12-08,10410,3,28.02
209749,2022-09-29,10499,3,20.49
202113,2022-11-18,10069,7,39.75
201044,2022-01-05,10349,5,19.06
202431,2022-03-23,10320,6,43.29
207979,2022-08-07,10421,6,18.23
201582,2022-04-28,10468,9,28.23
201308,2022-03-22,10049,1,16.19
204917,2022-03-11,10405,8,135.92
208793,2022-04-25,10074,10,14.48
201620,2022-09-20,10192,5,33.28
207503,2022-11-02,10261,6,58.65
204766,2022-05-22,10356,6,55.6
205362,2022-07-26,10070,1,50.69
205192,2022-04-21,10090,3,28.26
206622,2022-10-30,10260,6,65.08
206093,2022-04-22,10126,9,52.28
206704,2022-02-12,10231,6,36.82
200100,2022-12-13,10295,6,37.35
206657,2022-10-12,10498,1,28.45
205875,2022-05-08,10419,9,21.01
204271,2022-07-04,10129,4,61.47
200237,2022-08-17,10280,2,63.82
207226,2022-08-09,10313,1,21.28
208032,2022-12-18,10100,3,30.66
205218,2022-04-27,10326,3,30.82
204025,2022-03-11,10297,5,32.58
206073,2022-03-11,10182,1,34.2
202542,2022-04-20,10174,7,53.17
201537,2022-05-12,10316,1,22.79
200754,2022-02-25,10364,4,21.69
207396,2022-03-30,10188,6,61.46
207823,2022-05-17,10057,1,26.28
205507,2022-05-11,10031,7,17.61
204235,2022-08-06,10084,10,25.98
200540,2022-06-25,10152,7,28.08
205510,2022-06-20,10473,3,72.06
208461,2022-04-10,10036,4,52.58
207926,2022-05-09,10213,6,58.78
205131,2022-02-26,10414,7,49.9
208697,2022-06-30,10408,4,53.15
201129,2022-09-03,10364,10,23.48
203145,2022-05-24,10106,9,29.99
208553,2022-02-20,10414,9,20.19
203720,2022-08-06,10342,9,29.81
209648,2022-04-14,10220,10,46.62
204067,2022-02-24,10391,6,35.42
204195,2022-09-14,10163,2,63.8
209873,2022-12-12,10439,2,18.71
209244,2022-06-05,10220,4,42.53
207281,2022-02-22,10270,9,17.74
202509,2022-11-25,10120,3,34.71
205016,2022-07-06,10394,6,47.95
206533,2022-12-30,10336,2,29.75
204727,2022-05-30,10400,1,43.62
200681,2022-09-21,10182,5,20.49
203932,2022-09-07,10479,8,14.41
205560,2022-10-25,10106,10,43.75
204016,2022-07-30,10217,10,79.2
207339,2022-01-25,10205,2,20.13
200719,2022-10-21,10070,10,61.01
200074,2022-12-07,10044,9,33.84
209485,2022-06-01,10329,8,16.98
204157,2022-01-24,10301,3,18.81
208511,2022-09-09,10228,1,33.38
202149,2022-03-01,10184,4,27.05
209644,2022-03-07,10107,8,17.18
209747,2022-02-22,10084,3,14.2
206713,2022-04-16,10338,10,21.69
204207,2022-04-06,10250,2,36.49
207141,2022-06-25,10363,7,33.01
208652,2022-02-08,10441,4,25.77
209078,2022-06-17,10021,6,36.63
203936,2022-02-11,10196,5,55.7
209307,2022-04-14,10178,2,40.33
201075,2022-11-29,10417,10,31.17
203876,2022-07-23,10475,2,52.67
204615,2022-01-08,10007,9,20.49
207265,2022-10-09,10070,10,29.59
206379,2022-02-12,10127,2,29.95
209118,2022-04-20,10399,8,17.84
204652,2022-07-29,10466,8,26.84
206792,2022-08-25,10160,1,11.73
209247,2022-12-22,10248,1,86.15
207456,2022-11-15,10203,4,20.72
204674,2022-02-18,10148,2,73.19
200541,2022-04-25,10472,1,33.75
202161,2022-06-04,10143,9,43.92
202251,2022-05-17,10432,3,25.94
209244,2022-06-16,10199,1,36.74
204569,2022-11-17,10405,2,45.84
202744,2022-07-18,10426,8,46.17
206041,2022-03-12,10154,5,48.78
204675,2022-01-07,10492,7,27.55
201560,2022-07-19,10376,6,26.04
201164,2022-12-02,10384,1,14.92
205419,2022-03-08,10142,6,43.02
202722,2022-05-18,10313,7,56.89
200470,2022-08-30,10165,4,74.29
209608,2022-08-01,10314,8,38.57
201468,2022-06-30,10021,8,22.57
207925,2022-09-11,10082,7,14.17
200808,2022-04-11,10069,2,55.75
208363,2022-12-17,10131,6,13.49
206719,2022-03-28,10087,6,27.93
205073,2022-07-04,10218,7,29.6
208012,2022-04-01,10421,6,31.99
201645,2022-09-05,10472,2,33.71
208249,2022-08-02,10305,8,35.48
201129,2022-12-25,10403,4,9.9
201353,2022-09-06,10371,9,33.36
200767,2022-05-06,10345,8,10.86
203895,2022-01-04,10341,3,47.76
208874,2022-03-29,10384,3,25.09
203454,2022-05-31,10396,8,11.26
207329,2022-06-25,10445,2,22.04
201790,2022-07-30,10425,9,24.9
209669,2022-09-16,10161,4,60.06
200885,2022-04-01,10178,6,36.54
207734,2022-09-16,10117,3,39.34
203906,2022-07-10,10196,3,59.78
204492,2022-03-22,10383,3,31.56
209730,2022-05-18,10490,10,48.28
202073,2022-12-16,10327,2,46.62
200312,2022-05-06,10086,8,17.41
206269,2022-12-22,10289,9,69.16
205317,2022-11-05,10081,8,16.28
200810,2022-12-09,10152,10,52.39
206841,2022-08-18,10061,3,15.51
202032,2022-12-11,10061,7,44.73
209699,2022-11-06,10354,10,84.01
207129,2022-01-20,10028,2,29.77
202705,2022-02-18,10442,4,29.13
208788,2022-05-15,10043,6,44.94
202147,2022-01-29,10169,5,28.09
200615,2022-02-17,10423,9,82.2
200947,2022-09-26,10086,10,36.46
205677,2022-01-03,10177,4,28.22
204651,2022-09-15,10017,5,25.28
207866,2022-01-16,10098,4,20.77
202013,2022-04-04,10454,8,24.19
203697,2022-12-24,10494,8,27.79
200490,2022-05-14,10198,3,25.95
204350,2022-10-28,10098,1,23.83
202428,2022-11-23,10065,6,94.58
204987,2022-05-13,10330,2,19.79
208733,2022-11-08,10341,2,35.63
209479,2022-02-01,10005,3,44.53
209825,2022-11-01,10002,8,45.38
204920,2022-09-26,10022,3,32.16
202926,2022-01-25,10112,7,29.36
209544,2022-11-12,10057,10,41.5
207282,2022-02-28,10066,10,37.84
204376,2022-08-01,10330,9,29.09
209490,2022-06-05,10098,8,15.17
204868,2022-11-10,10144,1,26.21
206986,2022-10-03,10368,7,18.67
206862,2022-07-29,10435,7,23.72
204423,2022-02-26,10125,8,33.67
206870,2022-07-04,10167,10,39.62
208159,2022-02-23,10086,5,80.66
202073,2022-07-28,10076,10,25.31
206170,2022-12-08,10344,9,48.78
200701,2022-10-20,10495,9,38.59
208113,2022-12-06,10424,8,63.31
206825,2022-10-31,10294,6,44.17
207867,2022-09-09,10444,6,20.0
204264,2022-10-31,10059,1,13.99
207968,2022-04-22,10138,6,38.69
208146,2022-01-06,10099,4,25.43
207776,2022-07-10,10192,4,20.28
208558,2022-11-30,10243,2,17.57
208719,2022-10-06,10319,4,35.89
204886,2022-12-06,10049,5,70.38
203935,2022-01-13,10448,5,27.0
204619,2022-10-30,10032,5,44.48
205191,2022-02-13,10391,4,31.46
206875,2022-04-15,10277,1,17.38
207856,2022-06-09,10020,10,47.82
205401,2022-06-03,10154,8,19.16
203022,2022-08-30,10383,3,33.48
205738,2022-06-30,10068,2,27.92
205984,2022-01-14,10366,9,51.76
201770,2022-06-29,10372,7,19.51
209969,2022-10-19,10214,9,40.26
208989,2022-09-21,10143,2,21.76
203215,2022-06-17,10376,9,25.65
206694,2022-08-02,10232,10,5.38
202976,2022-05-30,10213,9,94.26
203737,2022-01-16,10079,9,43.61
209903,2022-04-01,10214,10,22.56
200752,2022-04-30,10116,10,18.87
201392,2022-09-10,10092,4,25.85
206789,2022-03-01,10270,10,47.39
200677,2022-09-23,10411,3,12.86
200105,2022-01-31,10381,6,30.85
204753,2022-01-21,10489,3,80.26
201946,2022-08-07,10168,9,18.78
205544,2022-03-22,10058,3,34.47
201095,2022-10-16,10284,2,99.65
206985,2022-01-31,10026,8,45.43
201782,2022-08-22,10369,6,35.27
204541,2022-02-05,10447,8,42.66
203257,2022-05-12,10066,7,27.1
206213,2022-11-20,10409,3,63.42
204869,2022-12-12,10248,8,27.12
201561,2022-05-12,10254,10,12.43
204006,2022-01-09,10387,1,27.23
209867,2022-01-30,10456,1,20.42
209314,2022-04-25,10044,10,28.77
203981,2022-10-28,10097,8,29.09
209493,2022-01-04,10042,9,60.26
205682,2022-11-21,10500,10,46.88
205782,2022-08-25,10227,6,37.77
200943,2022-01-23,10262,5,33.07
204550,2022-01-16,10167,2,19.5
209137,2022-01-22,10436,9,11.13
200600,2022-03-13,10279,6,35.04
206376,2022-10-31,10089,8,49.27
209609,2022-08-18,10379,9,31.37
201524,2022-04-17,10178,9,25.34
203766,2022-07-27,10427,8,41.77
200250,2022-07-27,10403,10,31.76
209736,2022-09-20,10197,8,76.93
200078,2022-02-20,10307,3,61.34
203123,2022-03-06,10267,3,53.5
209089,2022-09-22,10268,2,48.37
207064,2022-12-04,10074,1,17.37
208417,2022-10-28,10008,4,46.13
201209,2022-06-24,10408,2,39.97
205153,2022-06-01,10476,2,44.85
204898,2022-09-23,10297,5,42.36
202178,2022-11-25,10164,4,41.53
207610,2022-10-31,10485,1,127.8
208895,2022-06-12,10085,9,31.88
202544,2022-12-09,10072,4,52.89
205522,2022-08-26,10055,5,26.17
202370,2022-07-18,10393,7,49.17
203281,2022-01-16,10047,2,52.97
204710,2022-11-05,10399,8,39.73
200328,2022-10-23,10432,2,76.3
205579,2022-12-22,10238,10,21.28
204228,2022-10-03,10104,5,25.96
206794,2022-08-27,10210,2,36.83
200120,2022-03-10,10042,2,51.44
206749,2022-10-28,10316,4,36.22
200964,2022-01-06,10468,4,62.98
204224,2022-08-08,10454,8,23.79
203675,2022-09-11,10268,6,18.72
205694,2022-10-22,10386,10,38.63
202076,2022-12-24,10263,8,31.86
206865,2022-04-17,10336,7,43.44
205643,2022-10-22,10387,10,32.66
208524,2022-04-28,10365,4,27.94
205249,2022-06-17,10259,2,31.9
201316,2022-09-08,10283,9,33.6
201196,2022-03-23,10114,2,28.43
203170,2022-02-23,10363,1,29.92
209621,2022-08-28,10040,8,27.06
200355,2022-01-12,10486,10,50.82
209718,2022-07-28,10417,9,36.49
200028,2022-06-14,10220,1,102.35
201013,2022-10-21,10129,7,35.89
209019,2022-01-07,10008,2,25.14
202024,2022-03-19,10101,6,125.88
208490,2022-03-06,10416,5,40.72
205839,2022-04-12,10380,1,54.33
205791,2022-12-23,10176,2,44.53
200754,2022-10-27,10107,2,45.22
208961,2022-10-14,10101,10,43.29
203735,2022-06-20,10260,10,19.09
201238,2022-03-18,10478,6,39.8
201906,2022-02-17,10454,1,17.07
207399,2022-09-12,10366,4,30.35
207961,2022-03-23,10246,10,23.04
209756,2022-07-28,10275,5,39.6
209410,2022-07-28,10032,2,39.14
204601,2022-03-25,10137,2,42.12
209549,2022-01-10,10012,7,38.23
201460,2022-01-29,10395,7,24.45
207669,2022-10-31,10302,6,29.06
201416,2022-04-26,10375,1,52.47
207766,2022-09-26,10016,3,56.48
201428,2022-02-16,10129,9,18.66
204378,2022-12-25,10063,10,15.4
207529,2022-04-01,10109,1,23.02
204474,2022-02-22,10375,2,55.85
203071,2022-08-06,10021,8,60.79
200555,2022-12-14,10158,7,20.86
208547,2022-03-18,10269,9,38.62
201563,2022-07-23,10162,10,82.87
201040,2022-02-13,10260,4,40.76
202686,2022-06-05,10412,4,67.41
202553,2022-01-02,10102,7,54.56
201779,2022-12-23,10223,1,21.01
200075,2022-11-09,10059,10,30.11
204326,2022-02-26,10247,9,33.7
205835,2022-10-17,10128,2,34.89
205057,2022-02-27,10283,1,52.36
202349,2022-09-11,10325,7,40.62
202773,2022-06-29,10025,6,7.63
202262,2022-06-06,10131,3,17.18
203229,2022-02-04,10353,1,11.09
200392,2022-03-16,10196,5,36.15
201108,2022-10-16,10281,10,37.35
204362,2022-03-16,10404,4,38.15
205188,2022-11-25,10418,5,20.5
208802,2022-03-19,10154,1,46.39
205057,2022-09-12,10382,1,47.38
203998,2022-09-22,10133,5,17.68
208864,2022-10-31,10227,6,15.91
206566,2022-03-08,10189,5,33.11
203677,2022-08-09,10476,2,81.12
205796,2022-06-13,10477,9,77.47
206363,2022-08-08,10265,5,43.89
208123,2022-06-21,10372,5,22.99
208222,2022-09-11,10486,10,51.59
207690,2022-07-29,10434,9,26.41
201400,2022-07-07,10134,3,22.56
204071,2022-07-10,10211,5,11.34
208808,2022-08-03,10060,5,34.85
202786,2022-03-27,10428,2,24.17
207169,2022-04-16,10377,4,34.75
200870,2022-11-28,10395,2,10.49
204196,2022-10-23,10450,5,36.05
209604,2022-01-19,10431,10,9.82
202739,2022-02-16,10364,2,57.05
200940,2022-03-06,10364,10,42.99
200340,2022-05-26,10457,9,28.81
207422,2022-10-13,10213,10,43.88
204133,2022-03-07,10216,6,20.31
200659,2022-01-05,10226,8,34.34
209752,2022-04-03,10470,9,49.27
203457,2022-12-19,10131,8,7.05
209848,2022-04-04,10076,5,26.48
202975,2022-04-16,10476,5,32.74
209241,2022-05-13,10286,6,30.02
200453,2022-12-07,10474,1,68.62
209896,2022-11-10,10496,8,18.88
208184,2022-03-20,10277,2,24.27
205442,2022-07-31,10156,6,12.71
200818,2022-01-08,10248,9,70.47
204868,2022-06-08,10218,3,29.28
200012,2022-09-25,10190,2,26.6
207727,2022-05-29,10417,10,32.26
200920,2022-12-16,10469,5,45.52
204920,2022-04-01,10163,9,39.4
202418,2022-08-24,10180,6,124.45
209506,2022-10-16,10034,8,41.55
206475,2022-12-22,10041,8,26.24
202017,2022-06-17,10307,7,25.01
207957,2022-07-12,10431,5,27.21
209420,2022-07-06,10338,2,15.63
204792,2022-09-28,10314,10,33.78
206830,2022-04-24,10075,10,49.0
202434,2022-01-11,10441,5,24.37
202868,2022-02-24,10279,7,22.12
201438,2022-09-15,10176,7,70.67
203543,2022-03-06,10384,2,16.23
201781,2022-06-21,10150,7,11.78
206343,2022-09-29,10273,6,18.61
202263,2022-05-30,10325,7,15.33
200211,2022-12-28,10108,8,40.17
208699,2022-05-26,10139,4,27.65
206159,2022-07-28,10350,1,29.67
207027,2022-10-13,10271,8,58.94
200331,2022-01-10,10347,8,23.44
206860,2022-08-15,10419,3,48.79
208044,2022-07-05,10289,3,70.5
208169,2022-03-03,10212,5,26.37
208742,2022-03-26,10381,3,47.87
205720,2022-05-14,10272,5,29.34
209133,2022-11-19,10418,8,52.56
200727,2022-10-24,10066,1,15.09
204975,2022-06-20,10483,2,14.54
203243,2022-08-01,10424,2,27.23
200648,2022-01-18,10248,4,21.23
205095,2022-11-10,10156,9,25.58
206614,2022-03-01,10047,2,29.67
207135,2022-03-29,10423,9,47.47
201009,2022-01-27,10454,7,27.01
201550,2022-03-09,10201,10,21.93
208995,2022-10-05,10148,8,27.78
207492,2022-02-09,10124,1,22.54
203401,2022-04-19,10001,5,20.76
207447,2022-03-15,10456,9,14.78
205424,2022-03-07,10247,4,34.29
204241,2022-06-17,10343,2,24.92
203161,2022-09-19,10128,6,53.69
204155,2022-10-01,10191,2,16.06
207478,2022-12-03,10067,3,25.25
208719,2022-12-24,10004,8,81.98
209215,2022-08-25,10442,3,20.7
206617,2022-08-03,10409,2,29.42
205660,2022-10-13,10303,6,18.03
208624,2022-05-29,10294,3,16.87
201176,2022-11-14,10143,1,71.78
207956,2022-04-17,10191,3,36.07
208592,2022-05-21,10021,6,35.4
202233,2022-03-17,10227,3,14.18
204700,2022-01-09,10313,9,39.62
205906,2022-07-15,10117,7,59.07
207860,2022-10-22,10437,5,58.84
207526,2022-10-07,10302,2,46.25
205559,2022-04-28,10500,9,18.83
206732,2022-10-17,10142,5,38.73
202513,2022-03-02,10484,7,46.24
207830,2022-12-01,10460,9,13.5
209965,2022-11-02,10401,4,18.9
206944,2022-02-20,10039,9,51.63
207910,2022-02-21,10393,1,51.32
205649,2022-05-02,10355,6,15.27
201096,2022-06-16,10252,2,49.28
209120,2022-01-08,10333,8,34.73
201951,2022-02-14,10207,5,48.94
209746,2022-12-10,10210,3,24.11
209186,2022-09-02,10115,2,45.72
207799,2022-10-11,10225,8,50.5
208804,2022-04-17,10134,7,27.78
200595,2022-01-27,10251,9,33.41
207875,2022-07-12,10219,8,23.94
209033,2022-12-03,10407,4,75.63
204439,2022-12-23,10443,2,31.18
205972,2022-03-03,10091,2,20.88
200858,2022-03-03,10354,2,23.15
205519,2022-10-09,10376,6,35.28
207385,2022-05-01,10046,7,48.26
208636,2022-10-07,10038,6,16.98
209980,2022-02-08,10142,2,83.42
204317,2022-10-04,10100,4,38.64
203454,2022-04-04,10328,3,41.81
201030,2022-04-25,10190,4,31.54
209487,2022-06-25,10035,5,33.44
207906,2022-05-01,10147,7,30.75
201447,2022-01-13,10030,9,55.09
202850,2022-06-12,10334,2,32.98
208106,2022-10-02,10084,8,48.6
207151,2022-06-25,10369,3,26.66
209503,2022-12-03,10281,9,36.52
206952,2022-11-20,10424,10,22.15
204055,2022-06-22,10344,4,60.84
205402,2022-10-02,10270,3,21.83
209281,2022-03-05,10154,10,28.15
201672,2022-04-11,10102,6,28.29
204532,2022-11-18,10215,10,27.74
204924,2022-03-07,10150,9,47.52
206085,2022-11-27,10432,7,28.27
207734,2022-02-14,10083,4,66.48
204864,2022-03-28,10110,3,21.99
209316,2022-03-08,10435,10,36.04
201221,2022-09-16,10387,4,22.47
202860,2022-07-24,10426,3,40.87
208428,2022-06-27,10275,3,32.85
209336,2022-10-07,10201,9,30.64
203253,2022-12-10,10284,4,59.99
203782,2022-01-17,10468,9,23.87
206957,2022-10-23,10173,10,44.4
200766,2022-07-21,10327,5,22.55
202681,2022-06-21,10206,7,35.03
207710,2022-09-19,10063,5,18.21
207482,2022-07-13,10073,1,23.78
205086,2022-05-29,10251,2,31.78
207964,2022-02-04,10124,5,82.05
202665,2022-01-29,10375,6,34.83
209951,2022-09-20,10121,7,75.74
203513,2022-08-09,10275,2,36.97
200495,2022-02-22,10431,10,27.29
205822,2022-10-06,10500,9,71.5
202072,2022-12-19,10398,6,41.2
207795,2022-03-17,10120,2,24.01
208529,2022-06-25,10422,2,41.9
203949,2022-01-10,10437,3,28.61
206033,2022-04-27,10317,1,12.25
208328,2022-10-07,10164,9,52.88
202555,2022-08-06,10424,10,57.25
206370,2022-06-24,10465,4,83.01
204415,2022-08-22,10286,5,40.9
205959,2022-09-09,10265,7,29.24
209107,2022-10-22,10320,1,50.27
205993,2022-11-18,10161,3,50.65
205021,2022-01-06,10376,3,75.12
202907,2022-01-21,10308,2,32.38
202914,2022-03-14,10089,8,30.48
203870,2022-11-26,10142,5,23.16
209190,2022-02-05,10203,1,43.33
205085,2022-08-21,10309,2,15.27
206546,2022-08-04,10227,1,48.82
200395,2022-07-25,10489,6,44.43
200938,2022-02-13,10443,9,44.37
209828,2022-04-01,10334,7,35.49
202510,2022-11-12,10222,5,71.27
204636,2022-04-03,10041,3,51.21
201649,2022-12-05,10196,8,24.45
203690,2022-03-24,10068,10,24.67
203435,2022-11-29,10476,4,21.33
203201,2022-10-09,10264,9,43.63
204179,2022-01-21,10002,5,20.08
208405,2022-08-16,10361,6,56.92
203237,2022-05-10,10125,5,64.17
203862,2022-06-24,10110,10,21.34
200058,2022-04-18,10086,7,30.18
204938,2022-10-10,10425,7,33.39
202971,2022-03-12,10120,1,51.52
209719,2022-02-19,10127,2,74.04
208314,2022-04-05,10255,7,14.26
209628,2022-10-06,10183,8,28.24
209354,2022-12-03,10016,4,28.99
203345,2022-05-12,10477,6,16.44
202486,2022-10-03,10062,10,25.98
200561,2022-01-13,10369,3,41.01
203981,2022-01-03,10432,7,28.81
206261,2022-08-12,10158,3,15.3
201737,2022-06-24,10268,7,139.36
209096,2022-03-31,10035,8,37.83
203554,2022-08-29,10267,3,35.02
209918,2022-02-04,10064,2,19.13
209126,2022-01-14,10494,6,37.73
207095,2022-07-14,10050,4,30.51
208266,2022-11-02,10469,8,12.88
200294,2022-11-30,10255,2,19.39
208212,2022-08-01,10149,4,49.28
209230,2022-01-03,10325,2,87.53
205330,2022-06-28,10304,2,39.79
204655,2022-02-09,10276,2,57.49
201109,2022-06-13,10357,1,30.63
203771,2022-11-03,10451,4,31.71
208563,2022-08-23,10172,2,57.14
206123,2022-09-14,10417,9,76.05
207647,2022-12-26,10201,9,63.47
201174,2022-04-26,10445,7,19.43
201164,2022-02-21,10393,6,32.03
209284,2022-05-22,10324,3,38.04
209475,2022-03-27,10035,7,29.08
209037,2022-02-15,10465,1,40.2
208712,2022-11-28,10482,9,49.91
204466,2022-08-26,10216,4,54.67
205538,2022-01-10,10480,6,76.93
207111,2022-06-01,10065,6,28.09
208434,2022-03-02,10008,3,16.74
202800,2022-01-18,10301,4,39.61
204607,2022-03-27,10343,10,84.94
207262,2022-05-17,10431,3,26.09
201541,2022-08-18,10424,6,46.69
202765,2022-05-08,10332,1,46.89
204491,2022-04-14,10438,8,36.44
203083,2022-07-05,10076,8,33.23
205356,2022-06-27,10174,9,20.87
201857,2022-12-23,10047,6,10.58
200769,2022-01-06,10015,1,18.99
201422,2022-12-07,10361,3,27.24
208598,2022-11-03,10147,1,57.32
202972,2022-02-05,10026,5,31.45
201872,2022-11-23,10308,3,25.55
205599,2022-12-22,10093,2,21.21
202269,2022-10-08,10406,3,45.99
